ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;THERMO SCIENTIFIC;80300568;N07Y-442317-NY;12939;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;STRYKER;233050065;105573;11439;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;STRYKER;233050065;110286;11441;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;STRYKER;233050065;110286;11447;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;STRYKER;233050090;233050075;11448;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;STRYKER;233050090;233050077;11450;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MQ  RESP;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021994;509;8217;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021994;5.70029E+12;4865;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021994;5.70029E+12;11452;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021994;5.70024E+13;4616;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021994;5.70029E+12;7571;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70014E+12;11415;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70014E+12;10597;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
POST OPERADOS;;Apoyo Terapeutico;Mediano Costo;Bomba de infusion;DAIWHA;MEDIFUSION DS-3000;DS30EXP1309089;15797;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70018E+12;11416;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70018E+12;14980;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70019E+12;5040;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70019E+12;5330;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;4866;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;7380;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;11412;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;4905;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;5132;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70021E+12;1520;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;5.70029E+12;11418;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LAVANDERIA;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;7001021998;6.70021E+12;8703;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72517E+11;4652;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72506E+12;4912;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72526E+12;4764;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72527E+12;5039;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72527E+12;4756;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;7251021009;2.72523E+12;7622;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LAVANDERIA;;Apoyo Industrial;Bajo costo;Balanza adulto con tallimetro;SECA;7802321008;1.7803E+12;8702;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;72510221009;2.72523E+12;11417;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;72510221009;2.72552E+13;5078;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Baño termorregulado;PRECITHERM; PFV-2;285347;9901;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo;CINTA CAMINADORA;PROTEUS;ITM-7500;7500P00006;1517;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;DATEX-OHMEDA ; TUFFSAT;FCB071603329SA;5099;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE SECADO;MEMMERT;100-800;6711-0001;11059;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE SECADO;MEMMERT;100-800;B50010077;11041;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
SEDILE;;Esterilizacion;Alto Costo;Autoclave;Matachana;1.01E+00;E-32340;19368;2020;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
APS;;Odontologia;Bajo Costo;SCALER PIEZO ELECTRICO MOVIL;CAVITRON;130B-14404;SN;17404;2013;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;334 1321008;5.33404E+12;18183;2018;8;Propio;Bueno;General;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;SIGMA;4-16S;146096;11030;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D51;20865;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D52;20867;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D53;20868;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D54;20870;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D55;20864;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D56;20724;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis  ;Fresenius Medical Care;4008s;0SXA2D57;20866;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D58;20988;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D59;20869;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D5A;20871;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;4008s;0SXA2D5B;20872;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;5008s;0VSANV74;20725;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Maquina de Dialisis ;Fresenius Medical Care;5008s;0VSANV75;20873;2021;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
SAMU;;Monitoreo;Bajo Costo;Bomba de Aspiracion Portatil;Kangenning;405D-1;2014540152;19935;2021;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;KARL STORZ;495NCS;SIN INFORMACION ;11445;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA ARTROSCOPIA;STRYKER;502-477-031;489652;11437;2010;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA ARTROSCOPIA;STRYKER;502-477-031;618744;11438;2010;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;Autoclave de laboratorio 100 lts;TUTTNAUER;5050ELVCP-MD;13062702;16535;2016;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;111720461;11095;2010;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ  NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;106023585;11087;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;106023614;11091;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
PEDIATRIA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;107233160;11092;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
UEH RESP;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;107233195;11109;2009;10;Propio;Regular;Critico;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;107233216;7019;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ NO RESP;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;108237247;11094;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;206024201;11101;2009;10;Propio;Regular;Critico;0;;1;medico;0;3;0
APS;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;206024570;11104;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;207233452;7018;2009;10;Propio;Regular;Critico;0;;1;medico;0;3;0
APS;;Monitoreo;Mediano Costo;Monitor presion arterial con oximetria ;CRITICARE ;506 N3;207234008;11079;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
PREPARTO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;207234535;11102;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
APS/ CAE;;Monitoreo;Mediano Costo;Monitor presion arterial con oximetria ;CRITICARE ;506 N3;406230375;11077;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MATERNIDAD;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408242602;7017;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408243846;11088;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
PEDIATRIA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408243854;11135;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
ENDOSCOPIA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408243856;11085;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
URGENCIA GINECO OBSTETRICA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408243862;6831;2009;10;Propio;Malo;GENERAL;0;;1;medico;0;3;0
ENDOSCOPIA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;CRITICARE ;506 N3;408243863;11082;2009;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor presion arterial con oximetria ;CRITICARE ;506 N3;408243868;11078;2009;10;Propio;Regular;Critico;0;;1;medico;0;3;0
APS;;Apoyo Terapeutico;Bajo Costo;CONCENTRADOR DE OXIGENO;DEVILBISS;525KS;F500211KS;17984;2012;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
ESTERILIZACION;;Esterilizacion;Alto Costo;Autoclave a vapor 250-400 lts;GETINGE AB;533-HC;7078;11007;2007;10;Propio;Malo;Relevante;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BAño TURBION EXTREMIDAD INFERIOR;MEDLINE;60 LITROS;SIN INFORMACION;1507;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BAño TURBION EXTREMIDAD INFERIOR;MEDLINE;60 LITROS;SIN INFORMACION;1508;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;700 1021994;5.70029E+12;1979;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;700 1021998;7.00211E+11;7476;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MQM;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;700 C2090;5.7002E+12;11409;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;725 1021009;2.72509E+12;11410;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;725 1021009;2.72517E+12;11407;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;725-1021009;2.72523E+12;6918;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Diagnostico;Alto Costo;VIDEOLARINGOSCOPIO;KARL STORZ;8403 2X;2V3860;11310;2015;5;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68575;19335;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68576;19337;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68577;19334;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68584;19332;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68585;19336;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Mesa de Examen Ginecologico;MUBI;8410BD;68627;19333;2020;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BAño TURBION EXTREMIDAD  SUPERIOR;MEDLINE;90 LITROS;SIN INFORMACION;1509;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BAño TURBION EXTREMIDAD  SUPERIOR;MEDLINE;90 LITROS;SIN INFORMACION;11244;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BAño TURBION EXTREMIDAD  SUPERIOR;MEDLINE;90 LITROS;SIN INFORMACION;11245;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Monitoreo;Mediano Costo;Monitor de presion arterial ;AND;A Y D MEDICAL ;5130904557;11260;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
SAMU;;Monitoreo;Alto Costo;Desfibrilador Externo Automatico;MEDIANA;A-10;1.56415E+11;16349;2010;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;LINEAR;A-10410;3787;11047;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo costo;Bomba de aspiracion;ASPIRATOR;A1;960104;7027;2009;5;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;ASPIRATOR;A1;960116;6954;2013;8;PROPIO;Bueno;General;0;;1;medico;0;3;0
APS;;Apoyo Quirurgico;Bajo costo;Bomba de aspiracion universal;DURAV;A1 PLUS;DU-00;4694;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Laboratorio/Farmac;Bajo Costo;Termometros de maxima y minima digital;VETO;A6031558;s/n;19357;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;CAMPANA DE FLUJO LAMINAR;ESCO;AB2-541;2008-32924;15835;2016;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;Analizador de gases en sangre;RADIOMETER;ABL 90 FLEX;ABL90FLEX;20299;2021;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;GABINETE DE BIOSEGURIDAD;ESCO;AC2-4E8;2019-139856;19437;2020;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;GABINETE DE BIOSEGURIDAD;ESCO;AC2-4E8;2021-169243;19771;2021;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;DERMATOMO;BRAUN;ACCULAN 3TI;SN002508;14667;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Imagenologia;Alto Costo;Ecografo lineal ;SIEMENS;ACUSON X150;333501;11139;2006;10;Propio;BUENO;RELEVANTE;0;;1;medico;0;3;0
AMBULANCIA JB C2 - 54;;Monitoreo;Alto Costo;Desfibrilador Externo Automatico;ZOLL;AED PLUS;(21)X17H952236/ TZ06MFP;18018;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
AMBULANCIA LP GX 33;;Monitoreo;Alto Costo;Desfibrilador Externo Automatico;ZOLL;AED PLUS;(21)X19H190956;19236;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
AMBULANCIA ( KBKB 84);;Monitoreo;Alto Costo;Desfibrilador Externo Automatico;ZOLL;AED PLUS;TZ02F7U;16300;2016;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
URGENCIA;;Monitoreo;Alto Costo;Desfibrilador Externo Automatico;ZOLL;AED PLUS;TZ0A0KK;18923;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337291;20128;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337292;20129;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337293;20130;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337294;20131;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337295;20132;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337296;20133;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337297;20134;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337298;20135;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24337299;20136;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391003;20137;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391004;20138;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391005;20139;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391006;20487;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ RESPIRATORIO ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391010;20488;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391011;20489;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391008;20490;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391009;20491;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391007;20492;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON/POST OPERADOS;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391122;20541;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON/POST OPERADOS(RESPALDO);;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391130;20542;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON/POST OPERADOS(RESPALDO);;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391137;20543;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391028;20544;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391029;20545;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391030;20546;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion de Jeringa;Fresenius Kabi;Agilia SP MC CL;24391027;20547;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
