ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
PABELLON QUIRURGICO;PABELLON QUIRURGICO;Apoyo Quirurgico;Mediano Costo;MOTOR CORE;STRYKER;CD3;1335103663;S/N;2012;8;PROPIO;REGULAR;RELEVANTE;;;1;medico;0;4;0
PABELLON QUIRURGICO;PABELLON QUIRURGICO;Apoyo Quirurgico;Mediano Costo;MOTOR CORE;STRYKER;CD3;1329703773;S/N;2012;8;PROPIO;REGULAR;RELEVANTE;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Alto Costo;OPTICA FOROBLICUA PANORAMICA;KARL STROZ ;HOPKINZ II 30 4 MM;1897812;S/N;2012;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Alto Costo;OPTICA FOROBLICUA PANORAMICA;KARL STROZ ;HOPKINZ II 30 4 MM;1897807;S/N;2012;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON QUIRURGICO;PABELLON QUIRURGICO;Apoyo Quirurgico;Alto Costo;OPTICA FOROBLICUA PANORAMICA;KARL STORZ ;HOPKINZ II 0 4 MM;120K70;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON QUIRURGICO;PABELLON QUIRURGICO;Apoyo Quirurgico;Alto Costo;OPTICA FOROBLICUA PANORAMICA;KARL STORZ ;HOPKINZ II 30 4 MM;123XE8;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON QUIRURGICO;PABELLON QUIRURGICO;Apoyo Quirurgico;Alto Costo;OPTICA FOROBLICUA PANORAMICA;KARL STORZ ;HOPKINZ II 70 4 MM;121CKR;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
IMAGENOLOGIA [B-107 RAYOS];IMAGENOLOGIA [B-107 RAYOS];Monitoreo;Alto Costo;OSTEOPLUMUNAR;SAMSUMG  ;XGEO-GU60A;S03PM3AD500001M;S/N;2013;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
POR DEFINIR;POR DEFINIR;Apoyo Diagnostico;Alto Costo;OXICAPNOGRAFO;NONIN;9847;500192821;S/N;2012;5;PROPIO;REGULAR;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO;MEDICO QUIRURGICO;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL1904019;319;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICO QUIRURGICO;MEDICO QUIRURGICO;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL1904028;320;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
APS;APS;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL1904029;321;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
TRIAGE URGENCIA A;TRIAGE URGENCIA A;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL1904026;322;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL1904030;323;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100029;572;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100026;573;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100050;575;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100049;574;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100010;577;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100025;581;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100059;578;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL2103250100048;580;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;ACCURATE;HS10A-LI;H1AL21032501000427;579;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;PANTALLA OPTOTIPO;NIDEK ;SC-1600;403089;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
E-110;E-110;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700204085369;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-110;F-110;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124234;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-114;F-114;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124227;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-109;F-109;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124160;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-112;F-112;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124373;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
E-119;E-119;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124233;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PEDAITRIA;PEDAITRIA;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124229;PEDIATRIA;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-119;F-119;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124241;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-105;F-105;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124165;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
COSAM BOX 4;COSAM BOX 4;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124228;COSAM BOX 4;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
COSAM ENFERMERIA;COSAM ENFERMERIA;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124370;COSAM ENFERMERIA;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICO QUIRURGICO ZOCALO;MEDICO QUIRURGICO ZOCALO;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124237;MQ ZOCALO;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
G-106;G-106;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124374;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
G-110;G-110;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124230;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
G-109;G-109;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124231;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-103;F-103;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124235;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
G-120;G-120;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124232;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
B-115;B-115;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124163;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
B-113;B-113;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA;700;5700086124168;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
BODEGA DE EQUIPOS;BODEGA DE EQUIPOS;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124372;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
B-117;B-117;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124167;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
POLIVALENTE;POLIVALENTE;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700255061123;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICO QUIRURGICO 4 PISO;MEDICO QUIRURGICO 4 PISO;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124240;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
F-104;F-104;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;10000000799909;606;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
E-127;E-127;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;10000000799793;605;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;10000000799910;607;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SIN INFORMACION;SIN INFORMACION;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;57000204085369;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
;0;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124162;PM-0-14;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
;0;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124238;8789;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
;0;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124239;8785;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
;0;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124236;EFMAN-018;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SIN INFORMACION;SIN INFORMACION;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124164;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SIN INFORMACION;SIN INFORMACION;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124242;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SIN INFORMACION;SIN INFORMACION;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;5700086124166;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SIN INFORMACION;SIN INFORMACION;Apoyo Diagnostico;Bajo Costo;PESA MECANICA TALLIMETRO ADULTO;SECA 700;700;10000000799911;608;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
box medico EDF E;box medico EDF E;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
box medico EDF E;box medico EDF E;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
box medico EDF F;box medico EDF F;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
box medico EDF F;box medico EDF F;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
box medico EDF G;box medico EDF G;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
box medico EDF G;box medico EDF G;Apoyo Diagnostico;Bajo Costo;podoscopio;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PABELLON;PABELLON;Apoyo Endoscopico;Alto Costo;PROCESADOR;KARLZ STORZ;IMAGE 1 HUP 202010 20;NW701904-P;S/N;2014;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIAS [A-138 REANIMACION];URGENCIAS [A-138 REANIMACION];Apoyo Diagnostico;Alto Costo;PROCESADOR DE ENCIMAS CARDIACAS;AQT90 ;FLEX;S/N;S/N;2013;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;PUPINEL;MEMMERT ;UM-300;900759;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;PUPINEL;MEMMERT ;UM-300;900759;S/N;2010;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
G-108;G-108;Imagenologia;Mediano Costo;EQUIPO RAYOS X DENTAL;DURR;VISTALNTRA;713070002627;S/N;2019;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
FARMACIA CENTRAL;FARMACIA CENTRAL;Laboratorio/Farmac;Mediano Costo;REENVASADORA;ACCUCHART;CADET 20;214570C;CUFME004;2016;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Apoyo Diagnostico;Mediano Costo;REFRIGERADOR;amilab ;S/N;2354;S/N;2012;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
VACUNATORIO;VACUNATORIO;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK2N0008;643;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
VACUNATORIO;VACUNATORIO;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEJCK0002;644;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
VACUNATORIO;VACUNATORIO;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK2N0007;645;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIA;URGENCIA;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEM690010;646;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA FARMACIA;BODEGA FARMACIA;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEJCK0003;647;2020;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK2N0010;648;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK2N0001;649;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
FARMACIA APS;FARMACIA APS;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK9E0003;650;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
FARMACIA APS;FARMACIA APS;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK2N0005;651;2020;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
FARMACIA AMBULATORIA;FARMACIA AMBULATORIA;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEKAN0008;652;2020;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA FARMACIA;BODEGA FARMACIA;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;HAIER;HYC-390;OQEK9E0002;653;2020;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
FARMACIA CENTRAL;FARMACIA CENTRAL;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR;ZHONGKC MEILING;YC-968L;160231792;S/N;2017;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA FARMACIA;BODEGA FARMACIA;Apoyo Diagnostico;Mediano Costo;REFRIGERADOR;BIOBASE;MBXC-V360;181001006;760;2021;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON;PABELLON;Apoyo Diagnostico;Alto Costo;RESECTOSCOPIO  ;Olympus;ESG-400;B003159;S/N;2019;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Mediano Costo;RESUCITADOR NEONATAL;FISHER AND PAYKEL ;RD-900 NEOPUFF;120430002870;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Mediano Costo;RESUCITADOR NEONATAL;FISHER AND PAYKEL ;RD-900 NEOPUFF;121019005059;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
DENTAL ;DENTAL ;Apoyo Diagnostico;Bajo Costo;REVELADORA DE PLACAS;PERIOMAT PLUS;DURR DENTAL;K060511;S/N;2020;6;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
AMBULANCIA [AMBULANCIA HYUNDAI GSWJ 11];AMBULANCIA [AMBULANCIA HYUNDAI GSWJ 11];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G12804108;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-114 IRA];KINESIOLOGIA [B-114 IRA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;HEAL FORCE ;PRINCE - 1001;XAFOOHL00699;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-115];KINESIOLOGIA [B-115];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;CONTEC ;CM350A;SIN INFORMACION;S/N;2013;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-116];KINESIOLOGIA [B-116];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;HEAL FORCE ;PRINCE - 100B3;SIN INFORMACION;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;HEAL FORCE ;PRINCE - 100B4;XAR00HL07270;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G12804132;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G11810117;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PARTO [C-135];PARTO [C-135];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G12804107;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PEDIATRIA [C-301 ESTACION ENFERMERIA];PEDIATRIA [C-301 ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G11810141;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PEDIATRIA [C-301 ESTACION ENFERMERIA];PEDIATRIA [C-301 ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;SIN INFORMACION;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
